Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
CTNNB1;HS042046;-0.0001;79705;5;0;21190;1;245;1499;0045177, 0016323, 0030877, 0070369, 0016342, 0005938, 0005813, 0005829, 0043198, 0030057, 0005916, 0009898, 0030027, 0016328, 0031528, 0005654, 0048471, 0032993, 0034750, 0000922, 0045202, 0005667, 0030018, 0005915, 0050681, 0003682, 0003690, 0019901, 0003700, 0004871, 0005198, 0003713, 0008134, 0044212, 0034333, 0030521, 0009948, 0045453, 0001658, 0044336, 0061324, 0044334, 0001708, 0048469, 0016337, 0007160, 0006921, 0071363, 0071681, 0022009, 0007016, 0048262, 0009950, 0007398, 0000578, 0042733, 0048617, 0035115, 0035050, 0035116, 0036023, 0001711, 0061154, 0060742, 0001837, 0060441, 0030900, 0061198, 0001702, 0035112, 0007403, 0035315, 0031069, 0060789, 0030902, 0001701, 0045087, 0002089, 0001889, 0060479, 0060492, 0060484, 0030539, 0060916, 0003337, 0007494, 0045445, 0008285, 0032331, 0003136, 0048715, 0045671, 0033234, 0000122, 0072079, 0001840, 0001764, 0042475, 0048599, 0030316, 0060066, 0031016, 0001569, 0043065, 0061047, 2000017, 0045603, 0060769, 0045743, 0010909, 0043123, 0043410, 0002053, 0051149, 0002052, 0045669, 0045944, 0032481, 0051291, 0034394, 0009954, 0045765, 0090279, 0030997, 0070602, 0048145, 0031641, 0072182, 2000008, 0003266, 0048660, 0042129, 0072053, 0072054, 0072033, 0046686, 0034097, 0042493, 0032355, 0014010, 0051145, 0050808, 0048489, 0033077, 0048538, 0043587, 0060440, 0006351;04510, 05130, 05200, 05205, 04390, 05166, 04670, 05217, 05210, 05216, 04310, 04520, 04015, 05215, 04530, 05213, 05100, 04916, 05412;;;;3p21;3
TSHB;HS053156;-0.0002;124034;2;0;42624;2;245;7252;0005576, 0005179, 0009653, 0007267, 0044267, 0007186, 0016486, 0051592, 0043627, 0033189;04918, 04080, 05320;;;;1p13;1
OXT;HS048604;-0.0004;66628;1;0;23149;1;245;5020;0005576, 0005615, 0030141, 0043195, 0042756, 0042755, 0007204, 0007565, 0007625, 0007507, 0042538, 0060179, 0002125, 0042711, 0007613, 0045776, 0060455, 0035811, 0045777, 0045925, 0060450, 0010701, 0045778, 0060406, 0032308, 0035815, 0051965, 0050806, 0070474, 0002027, 0051930, 0014823, 0001975, 0051591, 0042220, 0051602, 0032355, 0045472, 0051384, 0043434, 0032570, 0034695, 0032526, 0009744, 0007165, 0030431, 0035176, 0042713;04080;;;;20p13;20
MMP9;HS048024;-0.0005;83090;2;0;23360;1;245;4318;0005615, 0005578, 0005518, 0004222, 0008270, 0030574, 0007566, 0022617, 0030225, 0043065, 0051549, 0006508, 0001501;05200, 05206, 04668, 05219, 05205, 04670, 05161, 05202, 04915;;;;20q11.2-q13.1;20
FOS;HS044092;-0.0005;70599;1;0;23619;1;245;2353;0005829, 0005783, 0016020, 0043005, 0005654, 0005667, 0003690, 0043565, 0003700, 0044212, 0007568, 0071277, 0031668, 0032870, 0034614, 0001661, 0006306, 0038095, 0007565, 0006954, 0045087, 0002755, 0007399, 0045944, 0045893, 0051090, 0006357, 0051591, 0009409, 0051412, 0034097, 0042493, 0009629, 0009416, 0032496, 0009612, 0032570, 0009636, 0035914, 0030431, 0060395, 0051403, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0006366, 0007179, 0035666;05133, 04725, 04713, 04728, 05132, 05031, 04915, 05161, 05323, 04662, 05142, 04668, 04010, 05200, 05140, 04380, 05210, 05166, 04620, 04660, 05168, 04917;;;;14q24.3;14
MAPK8;HS050619;-0.0007;66692;3;0;24852;1;245;5599;0005829, 0005739, 0005654, 0005524, 0035033, 0004705, 0071260, 0038095, 0045087, 0097193, 0002755, 0043066, 0032091, 0048011, 0001503, 0018105, 0018107, 0043065, 2001235, 0090045, 2000017, 0010628, 1900740, 0051090, 0046686, 0009411, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0035666;05164, 04912, 04310, 04930, 04914, 04932, 04668, 04728, 05120, 04664, 05145, 05210, 04622, 05131, 05152, 05169, 04722, 05133, 04910, 05212, 05200, 05166, 05132, 05161, 05142, 05160, 05168, 04920, 04012, 04141, 04620, 04014, 04380, 04010, 04510, 04723, 04621, 04917;;;;10q11.22;10
ACHE;HS048007;-0.0009;78123;9;0;26225;1;245;43;0031225, 0030424, 0005605, 0030054, 0009986, 0030425, 0005788, 0005615, 0005794, 0031594, 0005634, 0048471, 0045211, 0042734, 0042166, 0003990, 0001540, 0004091, 0005518, 0043236, 0042803, 0017171, 0001507, 0042982, 0007155, 0008283, 0019695, 0006260, 0007517, 0032223, 0042136, 0045212, 0002076, 0006656, 0050714, 0051262, 0031623, 0050770, 0048814, 0001919, 0009611, 0060041, 0007416;00564, 04725;;;;7q22;7
CYCS;HS049540;-0.0010;52293;2;0;26623;1;245;54205;0005829, 0005743, 0005758, 0005634, 0000159, 0070469, 0045155, 0020037, 0005506, 0008635, 0006309, 0097193, 0022904, 0044281;00920, 04115, 05152, 05014, 05168, 05210, 05200, 05222, 05416, 04932, 05012, 04210, 05010, 05161, 05134, 05016, 05145, 05164;;;;7p15.3;7
ERBB2;HS043136;-0.0013;98726;1;0;28443;1;245;2064;0016324, 0016323, 0010008, 0016021, 0005634, 0048471, 0043235, 0005524, 0005006, 0043125, 0046982, 0004716, 0001042, 0007411, 0008283, 0038095, 0008543, 0007507, 0045087, 0030879, 0008045, 0042552, 0033088, 0007528, 0048011, 0007422, 0014065, 0045785, 0030307, 0050679, 0043406, 0032321, 0045943, 0045945, 0045727, 0046777, 0045765, 0070372, 0032886, 0006351, 0042060;05215, 05219, 05205, 05200, 05206, 04510, 05212, 04012, 04066, 05213, 04520, 04020, 05223;;;;17q12;17
TF;HS052977;-0.0013;63539;3;0;28509;1;245;7018;0016324, 0009925, 0005905, 0005769, 0030139, 0010008, 0005576, 0005770, 0005739, 0048471, 0055037, 0034774, 0008199, 0006879, 0030168, 0002576, 0033572, 0055085;04978, 04066;;;;3q22.1;3
LEP;HS047606;-0.0013;137374;1;0;28677;1;245;3952;0005737, 0005615, 0060612, 0008343, 0008206, 0035630, 0071298, 0071300, 0021954, 0008203, 0007623, 0042755, 0006112, 0009062, 0007565, 0006006, 0006114, 0042445, 0030073, 0033210, 0050901, 0043066, 0032099, 0061037, 0070093, 2000486, 0000122, 0045906, 0001542, 0001890, 0008284, 0001819, 0048639, 0046881, 2000491, 0046628, 0043270, 0033686, 0043410, 0045639, 2000366, 0042517, 0008217, 0006111, 0050796, 0030300, 0060587, 0050810, 0002021, 0001666, 0032868, 0033197, 0007260;04920, 04060, 04080, 04630, 04932;;;;7q31.3;7
PTGS2;HS051132;-0.0016;115063;2;0;30492;1;245;5743;0005789, 0043005, 0005634, 0043234, 0050473, 0020037, 0008289, 0046872, 0004601, 0004666, 0042640, 0001525, 0030282, 0050873, 0006928, 0071318, 0071456, 0071260, 0034644, 0019371, 0046697, 0007566, 0006954, 0007612, 0019372, 0035633, 0007613, 0051926, 0045786, 0008285, 0045986, 0032227, 0030728, 0043065, 0090336, 0090050, 0031622, 0090271, 0042346, 0045429, 0090362, 0031394, 0048661, 0045987, 0031915, 0051968, 0071636, 0045907, 0010575, 0008217, 0042493, 0032355, 0070542, 0009750, 0051384, 0032496, 0010226, 0010042, 0006979, 0034612, 0033280, 0019233;00590, 05204, 05206, 04913, 04726, 05200, 04668, 05222, 05140, 01100, 04723, 04370, 04064;;;;1q25.2-q25.3;1
CD8A;HS056257;-0.0016;62013;1;0;30799;1;245;925;0009897, 0005576, 0005887, 0042101, 0015026, 0042288, 0019882, 0045065, 0051607, 0006955, 0050850, 0050776, 0042110, 0002456, 0007169;04660, 04640, 04514, 05340, 04612;;;;2p12;2
NGF;HS048426;-0.0017;95576;1;0;31757;1;245;4803;0005768, 0005576, 0005615, 0005796, 0005057, 0000186, 0007202, 0008344, 0008625, 0006954, 0007613, 0043066, 0045786, 0043524, 0032455, 0031175, 0048011, 0007422, 0048015, 0043065, 0045773, 0050772, 0010628, 0045666, 0051388, 0031954, 0051091, 2000648, 0007265, 0043281, 0046928, 0042493, 0051602, 0051384, 0032496, 0009612, 0035094, 0010193, 0043434, 0009314, 0019233;04010, 04014, 04210, 04722, 04151, 04015;;;;1p13.1;1
APP;HS046797;-0.0019;135095;1;0;33424;1;245;351;0045177, 0030424, 0009986, 0035253, 0005905, 0005829, 0043198, 0043197, 0005576, 0005794, 0005887, 0031594, 0048471, 0031093, 0051233, 0045202, 0003677, 0008201, 0016504, 0004867, 0046914, 0008344, 0008088, 0016199, 0007155, 0006878, 0008203, 0048669, 0016358, 0006897, 0030198, 0030900, 0045087, 0035235, 0007617, 0000085, 0006378, 0045665, 0050885, 0051402, 0016322, 0007219, 0035872, 0030168, 0002576, 0010971, 0045931, 0045944, 0006468, 0007176, 0040014, 0043393, 0050803, 0006417, 0006979, 0051563, 0001967, 0051124, 0008542;05010, 04726;;;;21q21.3;21
IL8;HS081901;-0.0021;113082;2;0;34806;1;245;3576;0005615, 0008009, 0006987, 0001525, 0019722, 0007050, 0044267, 0044344, 0071347, 0071222, 0071356, 0048566, 0007186, 0006955, 0050930, 0006954, 0008285, 0045744, 0042119, 0030593, 0090023, 0031623, 0030155, 0045091;04621, 04064, 05134, 05131, 05146, 04622, 05200, 04932, 05202, 05219, 05142, 05144, 04060, 05133, 05120, 05132, 05161, 05323, 04062, 05164, 04620, 05160;;;;4q13-q21;4
CGB8;HS085552;-0.0022;95681;1;0;35405;1;245;1082, 93659, 94027, 94115;0005576, 0005179, 0006915, 0007267, 0044267, 0007292, 0016486, 0007165;;;;;19q13.32;19
FSHB;HS044291;-0.0027;91518;3;0;39971;1;245;2488;0005737, 0005576, 0016913, 0046982, 0044267, 0007292, 0007565, 0042699, 0001541, 0016486, 0045780, 0030335, 0008284, 0045944, 0006701, 0045670, 0060011, 0007283, 0007179;04912, 04080, 04913;;;;11p13;11
IGHE;HS080213;-0.0027;108192;1;0;40176;1;245;3497;0005576, 0003823, 0038095, 0045087;;;;;14q32.33;14
IL6;HS046873;-0.0028;303761;10;0;98960;4;245;3569;0009897, 0005615, 0005896, 0005125, 0008083, 0005138, 0006953, 0007568, 0046849, 0060445, 0016049, 0045454, 0070301, 0050829, 0050830, 0042832, 0051607, 0031018, 0060664, 0070091, 0002384, 0006959, 0070102, 0002548, 0046716, 0043066, 0008285, 0045079, 0032966, 0043154, 0050710, 0045599, 0045721, 0046888, 0010888, 0048635, 1901215, 0006469, 0031175, 0001781, 0002446, 0030168, 0002675, 0050871, 0032722, 0045740, 0050679, 0070374, 0051024, 0032755, 0002690, 0043410, 0045666, 0045429, 0045669, 0033138, 0033160, 0051897, 0051091, 0048661, 2000366, 0042102, 0045630, 0045944, 0045727, 0051971, 2000676, 0042517, 0045765, 0008360, 0045188, 0010574, 0043200, 0046677, 0031000, 0051592, 0009409, 0042493, 0051602, 0051384, 0009408, 0032868, 0032496, 0009612, 0031667, 0032494, 0042110;05146, 05143, 05020, 04066, 05134, 04630, 05152, 04621, 05132, 05202, 05144, 05133, 05321, 05164, 05410, 05332, 04640, 05162, 05200, 05161, 05323, 05166, 04668, 05142, 04151, 05168, 04060, 04620, 04672, 04932, 04623;;;;7p21;7
IL4;HS046869;-0.0030;114594;1;0;42866;1;245;3565;0009897, 0005576, 0005615, 0008083, 0005136, 0031296, 0030183, 0006968, 0071288, 0006935, 0008203, 0045189, 0042832, 0097028, 0007565, 0006955, 0002227, 0002674, 0043066, 0002677, 0043031, 0045019, 0045671, 2000320, 0045892, 0042104, 0030890, 0045080, 0032733, 0032736, 0048295, 0048304, 0045348, 0051091, 0045582, 0042102, 0045944, 0042523, 0042325, 0010155, 0034097, 0042493, 0045471, 0007584, 0014070, 0002296, 0035745, 0045064;05310, 04060, 04672, 05140, 05162, 04630, 04151, 04664, 04660, 04640, 05320, 05321, 05330;;;;5q31.1;5
EGFR;HS042856;-0.0031;157337;2;0;44250;1;245;1956;0016323, 0030139, 0005789, 0005768, 0010008, 0005615, 0000139, 0016021, 0045121, 0031965, 0005634, 0048471, 0070435, 0051015, 0005524, 0003682, 0003690, 0005006, 0004709, 0046982, 0004716, 0043006, 0007202, 0007411, 0008283, 0016337, 0071392, 0021795, 0048546, 0001892, 0038095, 0008543, 0001942, 0045087, 0060571, 0043066, 0042059, 0042177, 0048011, 0001503, 0048015, 0035413, 0030335, 0031659, 0045739, 0045740, 0050679, 0070374, 0048146, 0043406, 0045429, 0051897, 0045944, 0046777, 0051205, 0050999, 0050730, 0070141, 0007435;04012, 05160, 05215, 05120, 04151, 04915, 04015, 04020, 04810, 04520, 05205, 05200, 05213, 04510, 05219, 05218, 04014, 04320, 04010, 04144, 04060, 04066, 05223, 04912, 04540, 05214, 05212, 05206;;;;7p12;7
ESR1;HS043158;-0.0032;161581;1;0;45341;1;245;2099;0005794, 0016021, 0005654, 0005886, 0003682, 0001046, 0034056, 0038052, 0030235, 0005496, 0008270, 0008209, 0001547, 0071392, 0007204, 0002064, 0060750, 0008584, 0060749, 0060745, 0010629, 0043124, 0043433, 0007200, 0048146, 0045429, 0051000, 0010863, 0048386, 0051091, 0045944, 0060527, 0060523, 0042981, 0060687, 0006367, 0060065, 0060068;04915, 05205, 04917, 04961;;;;6q25.1;6
IL10;HS046884;-0.0033;136039;1;0;47199;1;245;3586;0005615, 0005125, 0008083, 0005141, 0030183, 0042100, 0060670, 0007267, 0071392, 0071222, 0007253, 0042742, 0006954, 0030595, 0043066, 0030889, 0002875, 0002740, 0044130, 0045355, 0032689, 0032695, 0032715, 0051045, 0045347, 0030886, 0045019, 0042130, 0042536, 0032720, 0002904, 0050715, 0045348, 0051091, 0045944, 0045893, 0032800, 0045191, 0051930, 0014823, 0034465, 0042493, 0051384, 0014854, 0032868, 0042092;04630, 05140, 05143, 05144, 04060, 04660, 05145, 04672, 05150, 05310, 05320, 05133, 05152, 05169, 05142, 05322, 05146, 05330, 05321;;;;1q31-q32;1
IGF1;HS085640;-0.0035;200476;1;0;49085;1;245;3479;0016942, 0005886, 0031093, 0005179, 0005178, 0001974, 0035630, 0048754, 0006928, 0044267, 0050650, 0006260, 0031017, 0010001, 0009441, 0048839, 0048009, 0048286, 0060463, 0060426, 0030879, 0035264, 0014896, 0007517, 0045445, 0051450, 0014904, 0060766, 0008285, 0070373, 2001237, 0090201, 0034392, 0048015, 0030168, 0002576, 0042104, 0070886, 0010613, 0021940, 0043388, 0045740, 0050679, 0048146, 0046326, 0045725, 0045821, 0043568, 0043410, 0045840, 2000288, 0045669, 0014068, 0033160, 0051897, 0046579, 0014911, 0048661, 0045944, 0042523, 0060527, 0060736, 0060741, 0030166, 0007265, 0032878, 0040014, 0014834, 0060509, 0060510, 0030104;04066, 04114, 04730, 04151, 04510, 05200, 04914, 04913, 05414, 04960, 05218, 05410, 04115, 04015, 05205, 04150, 05215, 04014, 05202, 05214;;;;12q23.2;12
CD4;HS056176;-0.0037;110110;1;0;52036;1;245;920;0005769, 0005788, 0005789, 0009897, 0016021, 0045121, 0042101, 0015026, 0005201, 0042289, 0042803, 0004888, 0008270, 0007155, 0001816, 0050829, 0030260, 0006948, 0045087, 0032507, 0050850, 0045086, 0050731, 0045860, 0045234, 0050690, 0031295, 0050852, 0045058, 0007169;04640, 04514, 05340, 04660, 04612;;;;12p13.31;12
LHB;HS047618;-0.0037;132929;2;0;52111;1;245;3972;0005576, 0005102, 0007267, 0044267, 0008584, 0016486, 0006701, 0007165;04080, 04913, 04917, 04912;;;;19q13.32;19
EGF;HS042851;-0.0040;136149;3;0;56008;1;245;1950;0005576, 0005615, 0016021, 0005765, 0005886, 0031093, 0005509, 0005154, 0008083, 0030297, 0000186, 0001525, 0048754, 0006260, 0007173, 0070371, 0038095, 0008543, 0045087, 0060749, 0090370, 0042059, 0051048, 0048011, 0018108, 0048015, 0030168, 0002576, 0035413, 0008284, 0021940, 0043388, 0045741, 1900127, 0043406, 0045840, 0010800, 2000060, 0045893, 0090279, 2000008, 0007262;04014, 04510, 04810, 04540, 05213, 04151, 04066, 04144, 04060, 04010, 04015, 04012, 05212, 05219, 05200, 05215, 05218, 05214, 05223, 05160;;;;4q25;4
NFKB1;HS048412;-0.0044;233084;10;0;71606;2;245;4790;0005829, 0033256, 0005739, 0005654, 0003690, 0003700, 0008134, 0000976, 0006915, 0071347, 0071260, 0038095, 0006954, 0045087, 0031293, 0002755, 0043066, 0010956, 0032269, 0032375, 0001818, 0050728, 0045083, 0000122, 0010957, 0048011, 0090263, 1900127, 0010884, 0010744, 0051092, 0045944, 0045893, 0032481, 0009617, 0046688, 0006979, 0050852, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0006366, 0035666;05133, 05132, 04920, 04668, 04622, 04062, 04621, 04620, 05134, 04722, 05160, 05166, 05168, 05169, 04932, 05145, 04623, 05164, 05202, 05203, 05131, 05206, 05212, 04660, 05140, 05215, 05200, 04662, 05220, 04014, 04917, 05162, 05222, 05146, 05221, 05161, 05030, 05321, 05142, 05120, 05152, 04064, 04010, 04151, 04210, 04066, 04380;;;;4q24;4
IL2;HS046862;-0.0048;198020;10;0;67914;1;245;3558;0005615, 0030246, 0005125, 0043208, 0008083, 0005134, 0019209, 0007155, 0007267, 0007204, 0006955, 0030101, 0002903, 0045822, 0050728, 0050672, 0001933, 0042104, 0030890, 0030307, 0060999, 0051024, 0050729, 0032729, 0032740, 0048304, 0045591, 0034105, 0045944, 0042523, 0007205, 0046013, 0030217;04672, 04660, 04060, 04630, 04151, 05320, 05162, 05332, 05330, 05321, 05166, 04940, 05142;;;;4q26-q27;4
ALB;HS043183;-0.0062;179874;1;0;95271;1;245;213;0005604, 0005615, 0070062, 0031093, 0043234, 0016209, 0005507, 0003677, 0008144, 0005504, 0030170, 0015643, 0008270, 0015721, 0008206, 0009267, 0019836, 0042157, 0051659, 0043066, 0030168, 0002576, 0046010, 0046689, 0007584, 0010033, 0070541, 0043252, 0055085;;;;;4q13.3;4
INS;HS046933;-0.0112;925549;11;0;273579;10;245;3630;0005788, 0031904, 0005615, 0005796, 0034774, 0005179, 0005158, 0032148, 0006953, 0046631, 0007267, 0044267, 0031018, 0006112, 0055089, 0007186, 0042593, 0006006, 0015758, 0008286, 0000165, 0002674, 0045922, 2000252, 0045721, 0045818, 1902176, 0050995, 0033861, 0042177, 0032460, 0050709, 0045861, 0060266, 0045908, 0090336, 0030307, 0030335, 0008284, 0050715, 0045740, 0046326, 0045725, 0045821, 0046628, 0046889, 0043410, 0045840, 0051092, 0045429, 0051000, 0090277, 0050731, 0014068, 0031954, 0051897, 0060267, 0045909, 0006521, 0050796, 0022898, 0044281, 0042060;04114, 04150, 04151, 04014, 04911, 04914, 04940, 04930, 04066, 04810, 04140, 04015, 04910, 04950, 04932, 05215, 04917, 04913, 04960;;;;11p15.5;11
