Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
CYP3A4;HS038002;0.0352;22376;2;0;7543;1;66;1576;0009986, 0005789, 0016021, 0047638, 0034875, 0020037, 0005506, 0016712, 0019825, 0050591, 0005496, 0033780, 0050649, 0070576, 0030343, 0009822, 0008209, 0042738, 0046483, 0016098, 0070989, 0006706, 0006805;00830, 00591, 00980, 00982, 05204, 00983, 04976, 00140;;;;7q21.1;7
TNFRSF1B;HS053080;0.0329;24272;1;0;8804;1;66;7133;0005576, 0016021, 0045121, 0043025, 0005634, 0048471, 0005886, 0043196, 0005031, 0071363, 0071222, 0006955, 0006954, 0050728, 0051044, 0050779;05014, 04920, 04060, 04668;;;;1p36.22;1
BMP2;HS052443;0.0329;31091;1;0;8816;1;66;650;0009986, 0005576, 0005615, 0070700, 0019211, 0046982, 0004745, 0046332, 0000187, 0003181, 0003130, 0035630, 0001658, 0060317, 0055007, 0055008, 0071773, 0071407, 0002062, 0060128, 0035054, 0003203, 0030198, 0040007, 0001701, 0006954, 0048839, 0072138, 0032348, 0051042, 0090090, 2000726, 0045786, 0008285, 2000065, 0043569, 0000122, 0003308, 0007219, 0042475, 0001649, 0060389, 0060039, 0043065, 0048711, 0030501, 0061036, 0030335, 0001938, 0010718, 0070374, 0045600, 0045666, 0042482, 0045669, 0033690, 1900745, 0010862, 0010922, 1901522, 0060804, 0031648, 0006029, 0042487, 0001666, 0060395, 0021978, 0060129;04060, 04340, 04390, 05200, 04350, 05217;;;;20p12;20
IL13;HS046893;0.0313;26592;2;0;9774;1;66;3596;0005737, 0009897, 0005615, 0005125, 0007267, 0006928, 0071345, 0071260, 0006955, 0006954, 1901247, 0071635, 0030890, 0032723, 0002639, 1901251, 0043032, 2000231, 0050714, 0051281, 0048661, 0042526, 0010155, 0045471, 0032496, 0035094, 0007165;05321, 04060, 04664, 05162, 05310, 04630;;;;5q31;5
IL17A;HS046911;0.0268;41620;6;0;13202;1;66;3605;0009897, 0005615, 0005125, 0006915, 0007267, 0071347, 0072537, 0006955, 0006954, 1900017, 0032747, 0045672, 0045944, 0006486;04060, 05321, 05323;;;;6p12;6
IL5;HS046871;0.0267;32548;2;0;13213;1;66;3567;0005615, 0005137, 0019221, 0006955, 0006954, 0030890, 0045645, 0051024, 0046427, 0050731, 0071803, 0051091, 0045893;05330, 05320, 04672, 05321, 04640, 04060, 04630, 04664, 05310, 04660;;;;5q31.1;5
MPO;HS048051;0.0220;46307;3;0;18025;1;66;4353;0005615, 0005764, 0005739, 0005634, 0030141, 0003682, 0020037, 0008201, 0046872, 0004601, 0006952, 0050832, 0042744, 0002149, 0034374, 0043066, 0044130, 0019430, 0002679, 0001878;04145, 05202;;;;17q23.1;17
GPT;HS045753;0.0204;23777;1;0;20094;1;66;2875;0005829, 0004021, 0030170, 0008652, 0034641, 0006094, 0042853;01210, 00250, 01230, 01100;;;;8q24.3;8
HBA2;HS046132;0.0125;45979;3;0;33862;1;66;3039, 3040;0022627, 0071682, 0005576, 0031838, 0005833, 0020037, 0005506, 0019825, 0005344, 0015701, 0042744, 0015671, 0010942, 0051291, 0044281;05143, 05144;;;;16p13.3;16
PIK3CG;HS049364;0.0121;59094;1;0;34767;1;66;5294;0005944, 0005886, 0016303, 0035005, 0005524, 0046934, 0004672, 0004674, 0002250, 0001525, 0001816, 0002407, 0007204, 0006897, 0007186, 0097284, 0006954, 0045087, 0043303, 0035747, 0043066, 0055118, 0010897, 0030593, 0072672, 0014065, 0070527, 0002675, 0043406, 0051897, 0033628, 0002679, 0032252, 0044281, 0010818, 0042098;05145, 05146, 04370, 04668, 05169, 05142, 04973, 04960, 04930, 04261, 04915, 04914, 04910, 04670, 04725, 05200, 05100, 05212, 05205, 05211, 05213, 05214, 04510, 04932, 04722, 05203, 05220, 05161, 05164, 04917, 05162, 05215, 05160, 05166, 05218, 05221, 05210, 05222, 05223, 00562, 04012, 04014, 04015, 04062, 04066, 04070, 04150, 04151, 04210, 04380, 04620, 04630, 04650, 04660, 04664, 04666, 04662, 04810;;;;7q22.3;7
