Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
GPX1;HS045759;0.0105;62542;8;0;27334;3;241;2876;0005829, 0005739, 0004866, 0004602, 0060055, 0019369, 0043534, 0045454, 0001885, 0045444, 0006749, 0060047, 0042744, 0051702, 0008631, 0019372, 0051450, 0014902, 0043066, 0043154, 1902042, 0002862, 0090201, 0051897, 0018158, 0006144, 0006195, 0040029, 0033599, 0043523, 0061136, 0010332, 0033194, 0010269, 0009609, 0009636, 0009410, 0007605, 0048741, 0043403, 0001659, 0006641, 0009650, 0042311;00480, 04918, 05014, 00590, 05016;;;;3p21.3;3
GNAQ;HS045285;0.0105;4188;1;0;1694;1;241;2776;0005834, 0005765, 0031965, 0031683, 0001664, 0005525, 0005096, 0003924, 0046872, 0004871, 0007202, 0007189, 0007610, 0048066, 0042733, 0021884, 0007215, 0007507, 0006469, 0016322, 0060158, 0030168, 0009791, 0050821, 0001508, 0035412, 0045634, 0001501;04540, 04713, 04916, 04915, 04270, 04912, 04730, 04724, 04971, 04970, 04972, 04015, 05143, 04725, 04726, 04911, 04261, 04020, 04723, 04720, 05010, 04961, 04918, 05142, 05146, 04728, 05016;;;;9q21;9
CACNA1C;HS039105;0.0104;5012;2;0;1735;1;241;775;0002095, 0043198, 0043025, 0014069, 0005891, 0030018, 0046872, 0005245, 0007628, 0007411, 0060402, 0017156, 0035585, 0086064, 0006112, 0042593, 0030252, 0030073, 0008217, 0010881, 0050796, 0046620, 0019229, 0044281, 0060083, 0007268, 0008542;04728, 04260, 04270, 04720, 04010, 04020, 04911, 04724, 04930, 04912, 05412, 05010, 04713, 04261, 04726, 05410, 04725, 04727, 05031, 05414, 04723;;;;12p13.3;12
SMARCA1;HS052610;0.0103;4429;1;0;1760;1;241;6594;0090537, 0000790, 0016589, 0036310, 0005524, 0003682, 0003677, 0004386, 0043044, 0007420, 0030182, 0045893, 2000177, 0006351;;;;;Xq25;X
RTN4;HS051019;0.0103;5752;2;0;1762;1;241;57142;0042995, 0030176, 0043025, 0005635, 0005886, 0001525, 0006915, 0007413, 0060317, 0021801, 0071786, 0030517, 0048011, 0042981, 2000172, 0030334;;;;;2p16.3;2
EPO;HS043128;0.0103;101949;20;0;27838;3;241;2056;0009986, 0005615, 0030295, 0007568, 0006915, 0008015, 0071474, 0007566, 0043249, 0042541, 0010523, 2001258, 1902251, 1902219, 0018105, 0008284, 0045740, 0045666, 0046579, 0045893, 0042523, 0061418, 0048678, 0051602, 0043627, 0055093, 0070555, 0032496, 0009651, 0033574, 0033189, 0007165;04060, 04151, 04066, 04630, 04640;;;;7q22;7
PLA2G7;HS053778;0.0101;5859;1;0;1847;1;241;7941;0034362, 0003847, 0047499, 0005543, 0044267, 0016042, 0034440, 0034374, 0034441, 0050729, 0090026;00565, 01100;;;;6p21.2-p12;6
CACNA1B;HS053539;0.0100;3802;2;0;1880;1;241;774;0030425, 0043025, 0005891, 0005524, 0005509, 0005245, 0007626, 0051899, 0007269, 0008217, 0051924, 0008016, 0048265, 0007268;04721, 04723, 04742, 04725, 04930, 05032, 04010, 04726, 04727, 04728, 04020, 05033;;;;9q34;9
GAD2;HS044495;0.0100;5319;1;0;1898;1;241;2572;0031225, 0030424, 0030054, 0061202, 0005829, 0000139, 0048471, 0005886, 0042734, 0030672, 0016595, 0004351, 0030170, 0006540, 0042136, 0007269, 0042493;00250, 00410, 00650, 00430, 04727, 04940, 01100;;;;10p11.23;10
GAN;HS054403;0.0096;5674;7;0;2099;1;241;8139;0031463, 0005737, 0005883, 0008219, 0016567;;;;;16q24.1;16
PRL;HS050699;0.0095;168797;16;0;47786;4;241;5617;0005576, 0030141, 0005148, 0008283, 0007623, 0007565, 0060397, 0007595, 0033555, 0042698, 0007567, 0050679, 0046427, 0040014, 0030278, 0042493, 0032355, 0045471, 0032496, 0007584, 0007262;04060, 04917, 04080, 04630, 04151;;;;6p22.3;6
PENK;HS049268;0.0094;6488;2;0;2173;1;241;5179;0005576, 0005184, 0001662, 0007218, 0019233, 0007165;;;;;8q23-q24;8
CDK5;HS039584;0.0094;9812;5;0;2184;1;241;1020;0030424, 0030054, 0016533, 0005829, 0030425, 0030175, 0030426, 0030027, 0016020, 0031594, 0043025, 0005634, 0043204, 0014069, 0045211, 0030549, 0005524, 0004693, 0005176, 0043125, 0050321, 0048675, 0007411, 0048148, 0007596, 0070509, 0051301, 0008283, 0007160, 0021954, 0021697, 0022038, 0030866, 0048813, 0009790, 0021766, 0006886, 0021819, 0008045, 0030517, 0045786, 0046826, 0031397, 0031914, 0045892, 0051402, 0001764, 0006913, 0048709, 0018105, 0018107, 2000251, 0045956, 0043525, 0032092, 0045860, 0090314, 0046777, 0035418, 0032801, 0043113, 0045055, 0071156, 0030334, 0061001, 0060079, 0048167, 0014044, 0019233, 0033136, 0007519, 0007416, 0001963, 0035249, 0048488, 0016079, 0008542;05010, 05030, 04360;;;;7q36;7
