Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
GAD1;HS044486;0.0227;7908;2;0;2707;1;121;2571;0061202, 0005886, 0016595, 0004351, 0030170, 0009449, 0006540, 0042136, 0007269, 0018352, 0042493;00250, 00430, 04727, 04940, 00650, 01100, 00410;;;;2q31;2
TTN;HS053172;0.0224;9071;1;0;2814;1;121;7273;0000794, 0005829, 0005576, 0005794, 0031430, 0005865, 0030018, 0051015, 0042805, 0005524, 0005509, 0005516, 0043621, 0004674, 0004713, 0008307, 0097493, 0031433, 0007512, 0060048, 0048739, 0003300, 0055008, 0055003, 0035995, 0043056, 0001701, 0007076, 0030049, 0018108, 0030168, 0002576, 0045859, 0051592, 0045214, 0048769, 0030241, 0030240;05414, 05410;;;;2q31;2
HAMP;HS051383;0.0222;13256;1;0;2878;1;121;57817;0045179, 0005576, 0006879, 0042742, 0050832, 0006955, 0031640;;;;;19q13.1;19
MAMLD1;HS039450;0.0217;6050;1;0;3038;1;121;10046;0005634, 0008584, 0006355, 0006351;;;;;Xq28;X
OXT;HS048604;0.0213;66628;3;0;23149;2;121;5020;0005576, 0005615, 0030141, 0043195, 0042756, 0042755, 0007204, 0007565, 0007625, 0007507, 0042538, 0060179, 0002125, 0042711, 0007613, 0045776, 0060455, 0035811, 0045777, 0045925, 0060450, 0010701, 0045778, 0060406, 0032308, 0035815, 0051965, 0050806, 0070474, 0002027, 0051930, 0014823, 0001975, 0051591, 0042220, 0051602, 0032355, 0045472, 0051384, 0043434, 0032570, 0034695, 0032526, 0009744, 0007165, 0030431, 0035176, 0042713;04080;;;;20p13;20
ADORA1;HS041420;0.0211;6723;2;0;3272;1;121;134;0032279, 0030673, 0016323, 0030425, 0012505, 0005783, 0005887, 0043025, 0014069, 0045211, 0048786, 0042734, 0043195, 0001609, 0004629, 0001883, 0000186, 0007193, 0097190, 0007267, 0050890, 0050965, 0006954, 0016042, 0002674, 0043066, 0045776, 0055118, 0008285, 0042323, 0014050, 0045822, 0046888, 0002686, 0050995, 0070256, 0032900, 0035814, 0032229, 0051967, 0045908, 0007399, 0006909, 0045777, 0045741, 0032244, 0002793, 0043268, 0035307, 0006612, 0060079, 0003093, 0002087, 0048167, 0060087, 0001666, 0001659;05032, 04080;;;;1q32.1;1
HPSE;HS040090;0.0210;11090;1;0;3304;1;121;10855;0005576, 0043202, 0005765, 0045121, 0005634, 0004566, 0030305, 0046983, 0045545, 0005975, 0007160, 0006027, 0030200, 0030194, 0051798, 0033690, 0051897, 0010575, 0051797, 0061042;01100, 00531, 05205;;;;4q21.3;4
PLAUR;HS049393;0.0210;14896;4;0;3321;1;121;5329;0031225, 0009986, 0005788, 0005789, 0005576, 0019898, 0016021, 0005887, 0005886, 0030377, 0016255, 0007596, 0006501, 0006928, 0006935, 0042730, 0030162;05205, 04610;;;;19q13;19
ACR;HS048497;0.0209;8358;1;0;3347;1;121;49;0043159, 0005576, 0005798, 0043234, 0004040, 0005507, 0003677, 0008144, 0042806, 0005537, 0004252, 0008270, 0002077, 0007190, 0007339, 0032504, 0009607, 0048545;;;;;22q13.33;22
CYP2C19;HS042259;0.0205;11705;2;0;3518;1;121;1557;0005789, 0052741, 0018675, 0018676, 0020037, 0005506, 0019825, 0008395, 0019373, 0042738, 0046483, 0016098, 0097267, 0008202, 0006805;00591, 04726, 05204, 00590, 00982;;;;10q24;10
SMPD1;HS052646;0.0202;8081;6;0;3647;1;121;6609;0005615, 0042599, 0043202, 0016798, 0004767, 0008219, 0046513, 0006687, 0043407, 0007399, 0043065, 0035307, 0042220, 0042493, 0007165, 0006685, 0006684, 0023021;01100, 04142, 00600;;;;11p15.4-p15.1;11
PVALB;HS051431;0.0200;9947;6;0;3742;1;121;5816;0030424, 0005737, 0005509;;;;;22q13.1;22
GAL;HS048799;0.0193;18786;12;0;4098;1;121;51083;0005576, 0005794, 0030141, 0005184, 0007631, 0030252, 0006954, 0030073, 0050672, 0007399, 0007218, 0043065, 0031943, 0042493, 0043627, 0032868, 0006939;04080;;;;11q13.3;11
CYP1A2;HS042232;0.0179;12526;1;0;4823;1;121;1544;0005789, 0070330, 0034875, 0032451, 0009055, 0020037, 0005506, 0016712, 0009820, 0045333, 0071276, 0018894, 0019373, 0042738, 0046483, 0050665, 0030324, 0032259, 0016098, 0097267, 0071615, 0070989, 0006778, 0009791, 0010468, 0032355, 0032496, 0006950, 0006706, 0009403, 0006805;00380, 00830, 00140, 00980, 01100, 05204, 00982, 00591, 00232;;;;15q24.1;15
CALCA;HS085799;0.0177;91101;4;0;28803;2;121;796;0005737, 0005615, 0032403, 0005102, 0007190, 0007267, 0051482, 0043542, 0001935, 0002031, 0007159, 0045776, 0045779, 0010523, 0045671, 0001976, 0032730, 0032757, 0045651, 0045909, 0006468, 0008217, 0001944, 0043025, 0005634, 0043195, 0032147, 0007189, 0007568, 0050965, 0007566, 0007631, 0006954, 0002548, 0031645, 0030279, 0045986, 0045892, 0007218, 0045762, 0045778, 0002027, 0050727, 0009408, 0048265, 0001984;04270;;;;11p15.2;11
CALCOCO2;HS039624;0.0169;8580;1;0;5434;1;121;10241;0005856, 0005794, 0005634, 0048471, 0034341, 0016032;;;;;17q21.32;17
