Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
SOX2;HS052695;0.0267;9779;5;0;4099;1;96;6657;0005829, 0005634, 0005667, 0003682, 0035198, 0001077, 0043565, 0003700, 0044212, 0000976, 0021984, 0007050, 0021987, 0006325, 0050973, 0050910, 0048852, 0001714, 0060441, 0001654, 0021879, 0021781, 0048839, 0042472, 0060235, 0048286, 0030539, 0090090, 0050680, 0045665, 0045668, 0000122, 0048663, 0097150, 0030910, 0001649, 0046148, 0021983, 0030858, 0043410, 0002052, 0045666, 0045747, 0045944, 0043281, 0070848, 0032526, 0009611, 0060042, 0035019, 0043586;04390;;;;3q26.3-q27;3
GNAS;HS085618;0.0263;11668;3;0;4235;1;96;2778;0005576, 0030133, 0007565, 0009306, 0005886, 0001726, 0005829, 0030425, 0005834, 0031683, 0005525, 0003924, 0035255, 0046872, 0031852, 0004871, 0007191, 0007610, 0051216, 0006306, 0048701, 0035116, 0001958, 0006112, 0071514, 0035264, 0045669, 0045672, 0040032, 0042493, 0007606, 0043588, 0001894, 0005737, 0031224, 0032588, 0004016, 0007190, 0071880, 0007596, 0071870, 0071377, 0071380, 0046907, 0043950, 0032320, 0050796, 0007608, 0055085, 0006833;04916, 04972, 05031, 04730, 04970, 04971, 04020, 05032, 04724, 04911, 04713, 04918, 04742, 04270, 05110, 04913, 05034, 05414, 04962, 04961, 04915, 05146, 04976, 05142, 04261, 04540, 04015, 04912, 04728, 05030, 04726;;;;20q13.3;20
CS;HS041737;0.0263;8215;1;0;4238;1;96;1431;0005759, 0004108, 0005975, 0044262, 0044281, 0006099;00630, 01200, 00020, 01210, 01230, 01100;;;;12q13.2;12
PML;HS049456;0.0255;16811;2;0;4590;1;96;5371;0005737, 0005829, 0031901, 0042406, 0016363, 0031965, 0005730, 0005634, 0016605, 0050897, 0003677, 0046982, 0003713, 0008270, 0006919, 0006915, 0060444, 0007050, 0045165, 0071353, 0090398, 0007182, 0051607, 0006977, 0032469, 0060333, 0008630, 0042771, 0051457, 0019048, 0030099, 0016525, 0030308, 0008285, 0045930, 2000059, 0051974, 0032211, 0045892, 0032938, 0030578, 0060058, 0002230, 2001238, 0031065, 0043161, 0006461, 0050821, 0006605, 0010522, 2000779, 0045343, 0001932, 0010332, 0001666, 0009411, 0048384, 0007184, 0006351, 0007179;05168, 05200, 04144, 04120, 05221, 05164, 05202;;;;15q22;15
HBA2;HS046132;0.0238;45979;4;0;33862;2;96;3039, 3040;0022627, 0071682, 0005576, 0031838, 0005833, 0020037, 0005506, 0019825, 0005344, 0015701, 0042744, 0015671, 0010942, 0051291, 0044281;05143, 05144;;;;16p13.3;16
NFE2L2;HS048406;0.0237;20169;1;0;5460;1;96;4780;0005813, 0000785, 0005829, 0005634, 0005886, 0003677, 0043565, 0003700, 0070301, 0071499, 0071356, 0030968, 2000352, 1902176, 0030194, 2000379, 0036003, 0043161, 0010499, 0016567, 0045995, 2000121, 0006366;04141;;;;2q31;2
HMGCR;HS046228;0.0215;15097;2;0;6718;1;96;3156;0005789, 0016021, 0005778, 0004420, 0042282, 0070402, 0007568, 0044255, 0006695, 0015936, 0009790, 0008299, 0045445, 0061179, 0043407, 0010664, 0045908, 0061045, 0010666, 0070374, 0048643, 0048661, 0032874, 0051262, 0045471, 0007584, 0006743, 0008542;01100, 04976, 00900;;;;5q13.3-q14;5
MAP2K1;HS050633;0.0212;13200;2;0;6964;1;96;5604;0005938, 0005829, 0032839, 0005769, 0005925, 0005794, 0005770, 0005739, 0005634, 0043204, 0048471, 0005886, 0005816, 0005524, 0004708, 0043539, 0004674, 0004713, 0004728, 0000186, 0007411, 0007050, 0048870, 0008283, 0090398, 0007173, 0038095, 0008543, 0048313, 0045087, 0008286, 0030216, 0060711, 0032402, 0007067, 0002755, 0008285, 0034111, 0048011, 0018108, 0060674, 0045597, 0030335, 0032320, 0046579, 0032968, 0051291, 0007265, 2000641, 0090170, 0032872, 0003056, 0048678, 0051384, 0006979, 0051403, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0035666, 0047496;04620, 04917, 04722, 04664, 04720, 04668, 05161, 04910, 04810, 05164, 04015, 04914, 05020, 04730, 05200, 04916, 05205, 04726, 05212, 05213, 05214, 05221, 05216, 05034, 04915, 05215, 04510, 05211, 05210, 05220, 05218, 05206, 05223, 05219, 04010, 04062, 04320, 04066, 04660, 04540, 04014, 04012, 04151, 04666, 04270, 04725, 04912, 04114, 04662, 04380, 04650, 04370;;;;15q22.1-q22.33;15
G6PD;HS044347;0.0166;23626;1;0;10794;1;96;2539;0005813, 0005829, 0009898, 0043231, 0005634, 0005536, 0004345, 0050661, 0034599, 0006695, 0001816, 0043249, 0051156, 0006749, 0010734, 0019322, 0009051, 0045471, 0032094, 0014070, 0046390;01100, 00480, 01200, 00030;;;;Xq28;X
GSR;HS045938;0.0160;19056;2;0;11450;1;96;2936;0005829, 0005739, 0009055, 0050660, 0004362, 0050661, 0045454, 0006749, 0015949;00480, 04918;;;;8p21.1;8
IFNB1;HS046690;0.0140;38651;2;0;13831;1;96;3456;0005576, 0005615, 0005132, 0003714, 0006919, 0002250, 0042100, 0007596, 0071360, 0042742, 0051607, 0097194, 0006959, 0030101, 0008285, 0045581, 2000552, 0046597, 0045071, 0032897, 0045089, 0033141, 0045944, 0045343, 0060338, 0060337;04151, 04380, 04620, 04060, 04622, 04630, 05160, 04650, 05142, 05168, 05161, 04623, 05164, 05152, 05162;;;;9p21;9
KRAS;HS047214;0.0134;44100;1;0;14641;1;96;3845;0045121, 0005739, 0005886, 0019003, 0019002, 0005525, 0003924, 0030036, 0000186, 0007411, 0007596, 0019221, 0007173, 0038095, 0008543, 0045087, 0008286, 0050900, 0000165, 0043524, 0048011, 0008284, 0010628, 0043406, 0051092, 0051000, 0035022, 0007265, 0048169, 0032228, 0051384, 0051385, 0035176, 0051146, 0008542;05034, 05200, 04530, 05205, 05211, 05215, 04720, 04917, 04912, 04360, 04960, 04910, 04015, 05160, 05210, 05206, 05213, 04810, 05216, 05203, 05218, 05221, 05219, 05212, 04916, 05161, 05220, 05223, 05214, 05166, 04012, 04010, 04370, 04014, 04650, 04660, 04540, 04151, 04320, 04726, 04664, 04662, 04725, 04722, 04062, 04915, 04914, 04730;;;;12p12.1;12
TRH;HS053129;0.0124;56817;11;0;16116;1;96;7200;0005576, 0005634, 0005886, 0030141, 0008437, 0007628, 0007267, 0042755, 0009755, 0014050, 0014054, 0032024, 0009409, 0051412, 0045471, 0009749, 0001666, 0007165;04080;;;;3q13.3-q21;3
ACE;HS038018;0.0123;56991;1;0;16280;1;96;1636;0005768, 0009897, 0005615, 0016021, 0005886, 0003779, 0004180, 0031404, 0008144, 0004175, 0008237, 0008241, 0008270, 0002005, 0002003, 0050482, 0001974, 0044267, 0060218, 0042447, 0001822, 0032943, 0043171, 0006508, 0002019, 0014910, 0019229, 0042312;05142, 04614, 05410;;;;17q23.3;17
GFAP;HS045002;0.0094;50568;1;0;21485;1;96;2670;0097449, 0044297, 0005829, 0005882, 0016020, 0005200, 0014002, 0060020, 0030198, 0045109, 0060291, 0010977, 0031102, 0010625, 0051580, 0009611;;;;;17q21;17
POMC;HS049577;0.0094;173484;9;0;67740;2;96;5443;0005615, 0005782, 0034774, 0005179, 0070996, 0007267, 0033059, 0044267, 0006091, 0032720, 0007218, 0016486, 0045944, 0032098, 0008217, 0007165;04920, 04916, 04080;;;;2p23.3;2
HRAS;HS038344;0.0052;86344;1;0;32252;1;96;3265;0005829, 0005794, 0000139, 0005634, 0048471, 0005886, 0005525, 0003924, 0030036, 0000186, 0007411, 0007596, 0007050, 0008283, 0090398, 0006897, 0007173, 0038095, 0008543, 0045087, 0008286, 0097193, 0050900, 0000165, 0007093, 0008285, 0010629, 0043524, 0034259, 0048011, 0009887, 2000251, 0030335, 0045740, 0050679, 0070374, 0046330, 0043406, 2000630, 0032855, 0035022, 1900029, 0045944, 0090303, 0051291, 0007265, 0048169, 0032228, 0035176, 0051146, 0007268, 0008542;04810, 04144, 05205, 05213, 04720, 05166, 05161, 04726, 04910, 04660, 04015, 05200, 05215, 04540, 04012, 04370, 05218, 04916, 05223, 05219, 04917, 04662, 05216, 05214, 05206, 05034, 05211, 05221, 05203, 04915, 05220, 04062, 04360, 04650, 04722, 04725, 04010, 04730, 04530, 04014, 04510, 04912, 04151, 05160, 04664;;;;11p15.5;11
TSHB;HS053156;0.0023;124034;1;0;42624;1;96;7252;0005576, 0005179, 0009653, 0007267, 0044267, 0007186, 0016486, 0051592, 0043627, 0033189;04918, 04080, 05320;;;;1p13;1
ALB;HS043183;0.0023;179874;4;0;95271;2;96;213;0005604, 0005615, 0070062, 0031093, 0043234, 0016209, 0005507, 0003677, 0008144, 0005504, 0030170, 0015643, 0008270, 0015721, 0008206, 0009267, 0019836, 0042157, 0051659, 0043066, 0030168, 0002576, 0046010, 0046689, 0007584, 0010033, 0070541, 0043252, 0055085;;;;;4q13.3;4
CAT;HS055158;0.0010;109524;2;0;48190;1;96;847;0005829, 0005783, 0005794, 0005764, 0005758, 0005782, 0005778, 0005886, 0004046, 0004096, 0020037, 0046872, 0050661, 0042803, 0009060, 0071363, 0008203, 0020027, 0042744, 0042697, 0043066, 0032088, 0051781, 0051092, 0014068, 0051289, 0006144, 0006195, 0055093, 0001666, 0033197, 0006641, 0009650;00630, 04146, 00380, 05014;;;;11p13;11
CD4;HS056176;0.0002;110110;1;0;52036;1;96;920;0005769, 0005788, 0005789, 0009897, 0016021, 0045121, 0042101, 0015026, 0005201, 0042289, 0042803, 0004888, 0008270, 0007155, 0001816, 0050829, 0030260, 0006948, 0045087, 0032507, 0050850, 0045086, 0050731, 0045860, 0045234, 0050690, 0031295, 0050852, 0045058, 0007169;04640, 04514, 05340, 04660, 04612;;;;12p13.31;12
INS;HS046933;-0.0197;925549;3;0;273579;2;96;3630;0005788, 0031904, 0005615, 0005796, 0034774, 0005179, 0005158, 0032148, 0006953, 0046631, 0007267, 0044267, 0031018, 0006112, 0055089, 0007186, 0042593, 0006006, 0015758, 0008286, 0000165, 0002674, 0045922, 2000252, 0045721, 0045818, 1902176, 0050995, 0033861, 0042177, 0032460, 0050709, 0045861, 0060266, 0045908, 0090336, 0030307, 0030335, 0008284, 0050715, 0045740, 0046326, 0045725, 0045821, 0046628, 0046889, 0043410, 0045840, 0051092, 0045429, 0051000, 0090277, 0050731, 0014068, 0031954, 0051897, 0060267, 0045909, 0006521, 0050796, 0022898, 0044281, 0042060;04114, 04150, 04151, 04014, 04911, 04914, 04940, 04930, 04066, 04810, 04140, 04015, 04910, 04950, 04932, 05215, 04917, 04913, 04960;;;;11p15.5;11
