Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
CYP2B6;HS042258;0.0040;5507;5;0;1803;1;454;1555;0005789, 0020037, 0005506, 0004497, 0016712, 0042180, 0042738, 0008202, 0006805;00982, 00980, 00830, 00590;;;;19q13.2;19
TF;HS052977;0.0040;63539;4;0;28509;4;454;7018;0016324, 0009925, 0005905, 0005769, 0030139, 0010008, 0005576, 0005770, 0005739, 0048471, 0055037, 0034774, 0008199, 0006879, 0030168, 0002576, 0033572, 0055085;04978, 04066;;;;3q22.1;3
TSC2;HS053153;0.0040;6311;3;0;1848;1;454;7249;0005901, 0030425, 0005794, 0030426, 0016020, 0043025, 0005634, 0048471, 0033596, 0005096, 0019902, 0006953, 0007050, 0030030, 0006897, 0007173, 0038095, 0008543, 0007507, 0045087, 0008286, 0048009, 0008285, 0045792, 0050680, 0043407, 0014067, 0006469, 0051898, 0032007, 0030178, 0001843, 0048011, 0014065, 0048015, 0050918, 0051291, 0051260, 0006606, 0043491, 0030100, 0046626, 0051056, 0001666;04115, 04910, 04151, 04150;;;;16p13.3;16
CBS;HS055596;0.0039;6256;1;0;1875;1;454;875;0005829, 0005730, 0030554, 0004122, 0020037, 0046872, 0072341, 0042803, 0030170, 0001974, 0060351, 0034641, 0071456, 0021587, 0006535, 0019343, 0001958, 0043418, 0070814, 0019448, 0006565, 0060135, 0043066, 0050880, 0030823, 0043506, 0051593, 0006801, 0019346;00270, 01100, 00260, 01230;;;;21q22.3;21
CACNA1B;HS053539;0.0039;3802;2;0;1880;1;454;774;0030425, 0043025, 0005891, 0005524, 0005509, 0005245, 0007626, 0051899, 0007269, 0008217, 0051924, 0008016, 0048265, 0007268;04721, 04723, 04742, 04725, 04930, 05032, 04010, 04726, 04727, 04728, 04020, 05033;;;;9q34;9
APOE;HS046744;0.0039;70809;11;0;18643;3;454;348;0042627, 0030425, 0005769, 0071682, 0031232, 0005794, 0034364, 0034363, 0005770, 0034362, 0043025, 0005886, 0034361, 0016209, 0001540, 0017127, 0008201, 0046848, 0005319, 0071813, 0050750, 0046911, 0060228, 0005543, 0042803, 0070326, 0007568, 0048844, 0008219, 0006874, 0071397, 0071363, 0071347, 0019934, 0006707, 0033344, 0042632, 0008203, 0034382, 0007010, 0007186, 0034380, 0034384, 0034375, 0046907, 0042158, 0042159, 0042157, 0034374, 0051651, 0043537, 0045541, 0001937, 0050728, 0043407, 0043524, 0010544, 0007263, 0048709, 0014012, 0033700, 0007603, 0045773, 0030828, 0010875, 0010873, 0032805, 0051044, 0051000, 0006898, 0030516, 0032489, 0010468, 0048168, 0002021, 0045471, 0032868, 0000302, 0032526, 0001523, 0043691, 0007271, 0006641, 0042311, 0034447, 0034372;05010;;;;19q13.2;19
CA1;HS053459;0.0039;4196;1;0;1942;1;454;759;0005829, 0005794, 0004089, 0008270, 0015701, 0006730, 0044281;00910;;;;8q21.2;8
EDA;HS042815;0.0039;4031;1;0;1946;1;454;1896;0045177, 0005581, 0005856, 0005789, 0016021, 0005887, 0005886, 0005102, 0030154, 0007160, 0007398, 0010467, 0060789, 0006955, 0042475, 0043473, 0090263, 0043123, 0042346, 0051092, 0060662, 0007165, 0061153;04060;;;;Xq12-q13.1;X
ENO1;HS043054;0.0038;14232;2;0;9447;2;454;2023;0005829, 0070062, 0031430, 0005634, 0000015, 0005886, 0003677, 0000287, 0004634, 0003700, 0003714, 0006094, 0006096, 0030308, 0000122, 0009615, 0044281, 0006351;03018, 01230, 01200, 01100, 00010, 04066;;;;1p36.2;1
HSPA8;HS046377;0.0038;6000;3;0;2019;1;454;3312;0009986, 0061202, 0005829, 0070062, 0042470, 0005730, 0005886, 0000974, 0030529, 0005681, 0005524, 0042623, 0007411, 0051085, 0010467, 0019048, 0016071, 0006397, 0045892, 0007269, 0006892, 0006457, 0051726, 0006986, 0008380, 0006351;04010, 04144, 04915, 05134, 05145, 05164, 05162, 04612, 03040, 05169, 04141;;;;11q24.1;11
TPI1;HS053107;0.0036;5417;3;0;2165;1;454;7167;0005829, 0004807, 0009790, 0006094, 0019682, 0006096, 0006098, 0044281;00010, 00051, 00562, 01100, 01200, 01230;;;;12p13;12
EPCAM;HS047822;0.0036;7035;2;0;2236;1;454;4072;0016324, 0016323, 0009986, 0016021, 0016328, 0005923, 0008284, 0001657;;;;;2p21;2
NR1I2;HS039309;0.0034;9639;2;0;2398;1;454;8856;0005654, 0008144, 0004879, 0043565, 0003707, 0003713, 0008270, 0046618, 0042738, 0045892, 0045893, 0008202, 0006367, 0006805, 0042908;;;;;3q12-q13.3;3
ALAD;HS043160;0.0034;7501;1;0;2405;1;454;210;0005829, 0032791, 0004655, 0008270, 0071353, 0006783, 0051260, 0006782, 0044281;01100, 00860;;;;9q33.1;9
PLP1;HS049432;0.0032;9544;3;0;2569;1;454;5354;0016021, 0043209, 0019911, 0005198, 0008366, 0008219, 0048469, 0022010, 0007229, 0042759, 0010628, 0007268;;;;;Xq22;X
AQP4;HS046916;0.0032;11476;1;0;2609;1;454;361;0016323, 0005911, 0005737, 0009897, 0005887, 0043234, 0030315, 0015288, 0015250, 0015670, 0071392, 0071346, 0007588, 0007565, 0042538, 0050891, 0007399, 0051260, 0070295, 0051384, 0009314, 0007605;04962, 04976;;;;18q11.2-q12.1;18
UCHL1;HS053292;0.0032;6357;3;0;2626;1;454;7345;0030424, 0005737, 0005829, 0005789, 0043025, 0005634, 0004197, 0016874, 0008242, 0043130, 0004221, 0007628, 0007412, 0019896, 0008219, 0008283, 0042755, 0048747, 0043407, 0050905, 0016579, 0006950, 0019233, 0006511;05012;;;;4p14;4
BACE1;HS044167;0.0032;10015;1;0;2644;1;454;23621;0030424, 0009986, 0030659, 0005783, 0005768, 0005794, 0005887, 0005802, 0004190, 0008798, 0050435, 0006509;05010;;;;11q23.2-q23.3;11
TSPO;HS085775;0.0031;10091;1;0;2689;1;454;706;0016021, 0005741, 0005497, 0008503, 0015485, 0030325, 0007568, 0006820, 0006915, 0048266, 0008283, 0071476, 0071222, 0071294, 0060242, 0008347, 0006783, 0060253, 0045019, 0032720, 0014012, 0043065, 0051928, 0060252, 0051901, 0010940, 2000379, 0006626, 0032374, 0050810, 0042493, 0010042, 0032570, 0033574, 0010266, 0006694, 0008202;05166, 04080;;;;22q13.31;22
TTN;HS053172;0.0030;9071;1;0;2814;1;454;7273;0000794, 0005829, 0005576, 0005794, 0031430, 0005865, 0030018, 0051015, 0042805, 0005524, 0005509, 0005516, 0043621, 0004674, 0004713, 0008307, 0097493, 0031433, 0007512, 0060048, 0048739, 0003300, 0055008, 0055003, 0035995, 0043056, 0001701, 0007076, 0030049, 0018108, 0030168, 0002576, 0045859, 0051592, 0045214, 0048769, 0030241, 0030240;05414, 05410;;;;2q31;2
BMP7;HS052572;0.0030;11996;2;0;2892;1;454;655;0005615, 0007411, 0030509, 0060445, 0048754, 0051216, 0071456, 0016358, 0048596, 0030326, 0009880, 0060272, 0030855, 0001837, 0030198, 0040007, 0001707, 0001823, 0072136, 0072133, 0001656, 0070487, 0072125, 0043407, 0072040, 0045839, 0050768, 0045665, 0042347, 0032088, 0045746, 0060686, 0010664, 0045892, 0072134, 0048812, 0042475, 0001503, 0043065, 0030501, 1900006, 0034116, 1900106, 0045666, 0045669, 0010862, 0010800, 0045944, 0045893, 0034504, 0060687, 2000121, 0001501, 0060395, 0043401, 0001657;04350, 04390, 04060;;;;20q13;20
ADRB1;HS042187;0.0030;6492;1;0;2910;1;454;153;0005769, 0005887, 0005634, 0004940, 0035240, 0008144, 0051379, 0051380, 0005088, 0005057, 0007190, 0071880, 0007568, 0006915, 0050873, 0002024, 0042596, 0005980, 0031649, 0055088, 0007613, 0040015, 0045986, 0035811, 0043950, 2001259, 0061051, 0001996, 0032320, 0046878, 0003084, 0003061, 0033365, 0051924, 0086004, 0060080, 0009409, 0007266, 0019233, 0002025, 0042060;04080, 04020, 04261, 04540, 04144, 04970, 05414;;;;10q25.3;10
MAOB;HS047866;0.0029;7744;2;0;3020;1;454;4129;0016021, 0005743, 0005741, 0009055, 0050660, 0008131, 0014063, 0045964, 0010044, 0051412, 0042493, 0045471, 0032496, 0010269, 0009636, 0044281, 0006805;00260, 00330, 00360, 00982, 01100, 05030, 04728, 00350, 04726, 05031, 05034, 00380, 00340;;;;Xp11.23;X
ADM;HS041400;0.0029;15125;3;0;3028;1;454;133;0005737, 0005615, 0005102, 0007568, 0008209, 0008015, 0060670, 0006171, 0019933, 0007267, 0048589, 0007204, 0007565, 0002031, 0007507, 0046879, 0008285, 0043116, 0045906, 0001843, 0031102, 0042475, 0031100, 0045766, 0030819, 0008284, 0010460, 2001214, 0045909, 0006701, 0002026, 0009409, 0051384, 0001666, 0032868, 0032496, 0042594, 0009611, 0007165, 0060712, 0097084, 0001570;04270;;;;11p15.4;11
F2R;HS043197;0.0028;10372;1;0;3086;1;454;2149;0005901, 0005576, 0005794, 0005887, 0031594, 0031094, 0045211, 0001965, 0031681, 0015057, 0006919, 0000186, 0009653, 0002248, 0051482, 0007529, 0048873, 0008285, 0003105, 0043524, 1900134, 0030168, 0060155, 0030194, 0030335, 0008284, 0032967, 0070374, 0043123, 2000778, 2000484, 0046427, 0014068, 0051281, 0035025, 0045987, 0045893, 0045907, 0007205, 0032651, 0051930, 0051209, 0032496, 0007262, 0007260;04151, 04810, 04144, 04610, 04015, 04020, 04080;;;;5q13;5
ADCYAP1;HS040703;0.0027;20403;11;0;3301;1;454;116;0005576, 0005615, 0043195, 0005184, 0051428, 0016521, 0005057, 0007190, 0046034, 0001662, 0019933, 0007267, 0071385, 0007204, 0007565, 0001821, 0002865, 0002878, 0045786, 0060253, 0043267, 0034259, 0031175, 0007218, 0048011, 0001541, 0021983, 0010579, 0008284, 0070374, 0060124, 0032755, 0010976, 0045860, 0032854, 0090274, 0051968, 0045944, 0045909, 0008277, 0070445, 0060078, 0032880, 0045471, 0042594, 0019233;04080, 04911;;;;18p11;18
ACR;HS048497;0.0027;8358;1;0;3347;1;454;49;0043159, 0005576, 0005798, 0043234, 0004040, 0005507, 0003677, 0008144, 0042806, 0005537, 0004252, 0008270, 0002077, 0007190, 0007339, 0032504, 0009607, 0048545;;;;;22q13.33;22
ABCB1;HS049322;0.0026;98709;5;0;22711;3;454;5243;0016324, 0009986, 0000139, 0016021, 0046581, 0005524, 0042626, 0008559, 0006855, 0000086, 0072089;02010, 04976, 05206;;;;7q21.12;7
MAOA;HS047865;0.0026;10246;1;0;3506;1;454;4128;0016021, 0005741, 0008131, 0007610, 0006576, 0042420, 0042136, 0042135, 0007269, 0044281, 0006805;00330, 00260, 00982, 01100, 00340, 00380, 05031, 04726, 05034, 04728, 05030, 00350, 00360;;;;Xp11.3;X
CYP2C19;HS042259;0.0026;11705;2;0;3518;1;454;1557;0005789, 0052741, 0018675, 0018676, 0020037, 0005506, 0019825, 0008395, 0019373, 0042738, 0046483, 0016098, 0097267, 0008202, 0006805;00591, 04726, 05204, 00590, 00982;;;;10q24;10
PRTN3;HS050773;0.0024;10591;1;0;3790;1;454;5657;0005829, 0005886, 0004252, 0008236, 0030574, 0097029, 0050765, 0008284, 0006508;;;;;19p13.3;19
FOS;HS044092;0.0023;70599;15;0;23619;3;454;2353;0005829, 0005783, 0016020, 0043005, 0005654, 0005667, 0003690, 0043565, 0003700, 0044212, 0007568, 0071277, 0031668, 0032870, 0034614, 0001661, 0006306, 0038095, 0007565, 0006954, 0045087, 0002755, 0007399, 0045944, 0045893, 0051090, 0006357, 0051591, 0009409, 0051412, 0034097, 0042493, 0009629, 0009416, 0032496, 0009612, 0032570, 0009636, 0035914, 0030431, 0060395, 0051403, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0006366, 0007179, 0035666;05133, 04725, 04713, 04728, 05132, 05031, 04915, 05161, 05323, 04662, 05142, 04668, 04010, 05200, 05140, 04380, 05210, 05166, 04620, 04660, 05168, 04917;;;;14q24.3;14
TLR9;HS038660;0.0023;11991;2;0;3941;1;454;54106;0016324, 0016323, 0032009, 0036020, 0005789, 0005576, 0000139, 0016021, 0035197, 0004888, 0042742, 0007252, 0006954, 0045087, 0008286, 0030277, 0002755, 0032715, 0032717, 0032088, 0034122, 0032722, 0043123, 0050729, 0045356, 0045359, 0032728, 0045078, 0032733, 0032735, 0032741, 0032755, 0032757, 0046330, 0043507, 0042346, 0051092, 0051770, 0034123, 0045944, 0032760, 0050707, 0002237, 0034162;05152, 05162, 05168, 04620, 05143, 05144, 05142;;;;3p21.3;3
THBD;HS053011;0.0023;9940;2;0;4031;1;454;7056;0009986, 0005887, 0005509, 0030246, 0004872, 0004888, 0007596, 0009790, 0007565, 0050900, 0051918, 0010544;04610;;;;20p11.2;20
PSEN1;HS050784;0.0022;15259;6;0;4087;1;454;5663;0016324, 0030424, 0005938, 0009986, 0005813, 0035253, 0031410, 0043198, 0005789, 0070765, 0005794, 0000139, 0030426, 0005887, 0000776, 0005765, 0045121, 0005743, 0031594, 0043025, 0005640, 0048471, 0005791, 0005790, 0030018, 0004190, 0045296, 0005262, 0004175, 0000186, 0042987, 0042640, 0000045, 0034205, 0050435, 0001568, 0048854, 0021870, 0001708, 0016337, 0021795, 0015871, 0021904, 0030326, 0050673, 0001947, 0002244, 0035556, 0015813, 0006509, 0007613, 0006839, 0002573, 0043066, 0050771, 0007175, 0043524, 2000059, 0000122, 0051444, 0051402, 0048666, 0001764, 0007220, 0007219, 0043065, 0043085, 0050820, 0043406, 0032436, 0001921, 0009791, 0006486, 0016485, 0015031, 0042325, 0043393, 0060075, 0048167, 0051966, 0006974, 0006979, 0048705, 0043589, 0051563, 0001756, 0016080, 0002286, 0050852, 0048538;04722, 04330, 05010, 04310;;;;14q24.3;14
RAPGEF5;HS056787;0.0022;8347;3;0;4182;1;454;9771;0005634, 0017034, 0007399, 0051056, 0007264;04014, 04015;;;;7p15.3;7
GNAS;HS085618;0.0021;11668;1;0;4235;1;454;2778;0005576, 0030133, 0007565, 0009306, 0005886, 0001726, 0005829, 0030425, 0005834, 0031683, 0005525, 0003924, 0035255, 0046872, 0031852, 0004871, 0007191, 0007610, 0051216, 0006306, 0048701, 0035116, 0001958, 0006112, 0071514, 0035264, 0045669, 0045672, 0040032, 0042493, 0007606, 0043588, 0001894, 0005737, 0031224, 0032588, 0004016, 0007190, 0071880, 0007596, 0071870, 0071377, 0071380, 0046907, 0043950, 0032320, 0050796, 0007608, 0055085, 0006833;04916, 04972, 05031, 04730, 04970, 04971, 04020, 05032, 04724, 04911, 04713, 04918, 04742, 04270, 05110, 04913, 05034, 05414, 04962, 04961, 04915, 05146, 04976, 05142, 04261, 04540, 04015, 04912, 04728, 05030, 04726;;;;20q13.3;20
TNNT2;HS053086;0.0020;14130;1;0;4543;1;454;7139;0005829, 0005861, 0003779, 0005200, 0005523, 0006200, 0055009, 0030049, 0032780, 0032781, 0008016, 0006937, 0051592, 0045214, 0055010;04261, 05414, 05410, 04260;;;;1q32;1
CST3;HS041902;0.0020;19646;3;0;4553;1;454;1471;0005615, 0001540, 0004869, 0006952, 0043206, 0060313, 0010711, 0060311, 0010716, 0010703;04970;;;;20p11.21;20
ROCK1;HS038858;0.0020;12497;1;0;4570;1;454;6093;0032059, 0005814, 0005856, 0005829, 0000139, 0030027, 0005886, 0001726, 0005524, 0046872, 0005543, 0004674, 0030036, 0003383, 0007411, 0032060, 0006921, 0050901, 0022614, 0016525, 0043524, 2000145, 2000114, 0051893, 0045616, 0051492, 0007266, 0006939;04510, 05131, 04270, 05130, 05205, 04062, 05132, 04350, 05206, 04810, 04360, 04670;;;;18q11.1;18
PML;HS049456;0.0020;16811;4;0;4590;1;454;5371;0005737, 0005829, 0031901, 0042406, 0016363, 0031965, 0005730, 0005634, 0016605, 0050897, 0003677, 0046982, 0003713, 0008270, 0006919, 0006915, 0060444, 0007050, 0045165, 0071353, 0090398, 0007182, 0051607, 0006977, 0032469, 0060333, 0008630, 0042771, 0051457, 0019048, 0030099, 0016525, 0030308, 0008285, 0045930, 2000059, 0051974, 0032211, 0045892, 0032938, 0030578, 0060058, 0002230, 2001238, 0031065, 0043161, 0006461, 0050821, 0006605, 0010522, 2000779, 0045343, 0001932, 0010332, 0001666, 0009411, 0048384, 0007184, 0006351, 0007179;05168, 05200, 04144, 04120, 05221, 05164, 05202;;;;15q22;15
IL15;HS046902;0.0020;17528;1;0;4627;1;454;3600;0005768, 0005615, 0005794, 0005887, 0005634, 0007568, 0048469, 0007267, 0071305, 0045062, 0030212, 0006955, 0006954, 0048535, 0001779, 0048662, 0001866, 0008284, 0050778, 0050729, 0032740, 0032825, 0032819, 0042102, 0034105, 0042517, 0050691, 0045580, 0007165, 0014732;05166, 04060, 05168, 04672, 04630, 04668, 05323;;;;4q31;4
IGHG3;HS080216;0.0019;8256;1;0;4643;1;454;3502;0005576, 0016020, 0003823, 0006958, 0038096, 0045087;;;;;14q32.33;14
CYP1A2;HS042232;0.0019;12526;1;0;4823;1;454;1544;0005789, 0070330, 0034875, 0032451, 0009055, 0020037, 0005506, 0016712, 0009820, 0045333, 0071276, 0018894, 0019373, 0042738, 0046483, 0050665, 0030324, 0032259, 0016098, 0097267, 0071615, 0070989, 0006778, 0009791, 0010468, 0032355, 0032496, 0006950, 0006706, 0009403, 0006805;00380, 00830, 00140, 00980, 01100, 05204, 00982, 00591, 00232;;;;15q24.1;15
COMT;HS041343;0.0018;17893;13;0;4876;1;454;1312;0005829, 0016021, 0043231, 0005739, 0005886, 0016206, 0000287, 0008171, 0042420, 0008210, 0007565, 0007612, 0048609, 0045963, 0048662, 0042136, 0042135, 0050668, 0042493, 0032496, 0014070, 0048265, 0044281, 0006805;00140, 00350, 01100, 04728;;;;22q11.21;22
CAV1;HS055465;0.0018;22805;1;0;4881;1;454;857;0002080, 0016324, 0016323, 0005901, 0005938, 0005929, 0030666, 0005783, 0005768, 0000139, 0005887, 0005811, 0048471, 0043234, 0015485, 0005113, 0016504, 0032947, 0001525, 0097190, 0007596, 0006816, 0070836, 0072584, 0071455, 0009267, 0042632, 0030301, 0051480, 0000188, 0007595, 0050900, 0019915, 0032507, 0060056, 0000165, 0051899, 0019048, 2000811, 0030514, 0090090, 0001960, 0001937, 0030857, 0046426, 0045019, 0051001, 0033137, 0032091, 0031397, 0000122, 0042524, 0033484, 0046209, 0010524, 0090263, 2001238, 2001244, 0048554, 0033138, 0045907, 0051260, 2000286, 0030193, 0019217, 0050999, 0006940, 0003057, 0051592, 0043627, 0001666, 0002931, 0032570, 0007519, 0044281, 0031295, 0006641, 0001570, 0042310, 0016050;04144, 05416, 05205, 04510, 05100;;;;7q31.1;7
AHR;HS042862;0.0018;21074;2;0;5024;1;454;196;0034752, 0005634, 0005667, 0051879, 0004879, 0046982, 0003705, 0043565, 0044212, 0006915, 0001568, 0007049, 0000122, 0045899, 0030850, 0030888, 0006950, 0006805;;;;;7p15;7
CYP2D6;HS042265;0.0017;17584;1;0;5091;1;454;1565;0005789, 0005739, 0070330, 0008144, 0020037, 0005506, 0004497, 0009822, 0009804, 0042737, 0033076, 0016098, 0051100, 0090350, 0070989, 0044281, 0008202, 0006805;00980, 00982, 04726;;;;22q13.1;22
CD79A;HS056749;0.0016;6593;1;0;5314;1;454;973;0019815, 0009897, 0016021, 0045121, 0005771, 0004888, 0030183, 0042100, 0050853;04662, 05340;;;;19q13.2;19
KIT;HS047188;0.0016;12603;1;0;5454;1;454;3815;0005737, 0009897, 0005615, 0016021, 0005634, 0005886, 0005524, 0019955, 0046872, 0004716, 0005020, 0004714, 0031532, 0000187, 0097067, 0002371, 0050910, 0048565, 0035162, 0007173, 0030218, 0038162, 0038095, 0008543, 0035234, 0006687, 0002327, 0006954, 0045087, 0007243, 0038109, 0030032, 0002320, 0008584, 0002551, 0032762, 0043303, 0060374, 0070662, 0035855, 0097326, 0030318, 0097324, 0002318, 0043069, 0048011, 0001541, 0048015, 0008284, 0010628, 0043552, 0014068, 0010863, 0051091, 0042511, 0042517, 0042523, 0046777, 0042127, 0008360, 0048070, 0009314, 0007286, 0007283, 0019827, 0030217;04144, 04015, 04151, 04060, 04916, 05200, 04014, 04640, 05221;;;;4q12;4
PAEP;HS048625;0.0016;11515;2;0;5517;1;454;5047;0005576, 0036094, 0007275, 0006810;;;;;9q34;9
PRKCA;HS050488;0.0016;15645;4;0;5525;1;454;5578;0005829, 0030425, 0005783, 0031966, 0043025, 0005654, 0048471, 0001750, 0005886, 0005524, 0004698, 0035403, 0004697, 0008270, 0007190, 0007202, 0001525, 0097190, 0007155, 0006874, 0071322, 0002062, 0002159, 0006112, 0007173, 0030198, 0008543, 0010467, 0000188, 0050930, 0045087, 0097193, 0016071, 0007194, 0008285, 0034351, 0046325, 0046627, 0048011, 0030593, 0030168, 0045766, 0043536, 0010613, 0045785, 2000707, 0001938, 0070374, 0050729, 0031666, 0045651, 0045931, 0001934, 0050796, 0006937, 0050730, 0090330, 0022400, 0002026, 0070555, 0016056, 0044281, 0007268;04713, 04725, 04530, 04726, 04010, 04723, 04961, 04666, 04970, 04972, 04727, 05031, 05146, 04728, 04971, 04911, 04724, 04918, 04960, 05143, 05214, 05205, 04912, 05130, 05110, 05206, 05164, 05223, 04670, 04916, 05032, 05200, 04730, 05161, 04510, 04270, 04066, 04012, 04070, 04020, 04015, 04310, 04261, 04014, 04650, 04370, 04540, 04664, 04150, 04720, 04151;;;;17q22-q23.2;17
MAPT;HS047872;0.0015;29825;1;0;5711;1;454;4137;0030424, 0035085, 0005829, 0030426, 0005874, 0005875, 0034399, 0005886, 0045298, 0071813, 0008017, 0005200, 0007628, 0008088, 0048675, 0006921, 0000226, 0047497, 0032387, 0001764, 0045773, 0031116, 0010506, 0060632;05010, 04010;;;;17q21.1;17
INS;HS046933;0.0014;925549;44;0;273579;25;454;3630;0005788, 0031904, 0005615, 0005796, 0034774, 0005179, 0005158, 0032148, 0006953, 0046631, 0007267, 0044267, 0031018, 0006112, 0055089, 0007186, 0042593, 0006006, 0015758, 0008286, 0000165, 0002674, 0045922, 2000252, 0045721, 0045818, 1902176, 0050995, 0033861, 0042177, 0032460, 0050709, 0045861, 0060266, 0045908, 0090336, 0030307, 0030335, 0008284, 0050715, 0045740, 0046326, 0045725, 0045821, 0046628, 0046889, 0043410, 0045840, 0051092, 0045429, 0051000, 0090277, 0050731, 0014068, 0031954, 0051897, 0060267, 0045909, 0006521, 0050796, 0022898, 0044281, 0042060;04114, 04150, 04151, 04014, 04911, 04914, 04940, 04930, 04066, 04810, 04140, 04015, 04910, 04950, 04932, 05215, 04917, 04913, 04960;;;;11p15.5;11
HBG2;HS9090580;0.0014;10067;1;0;5989;1;454;3048;0005829, 0005833, 0020037, 0005506, 0019825, 0005344, 0007596;;;;;11p15.5;11
F8;HS043204;0.0013;25576;4;0;6241;1;454;2157;0005576, 0005615, 0005886, 0031093, 0005507, 0016491, 0006953, 0007597, 0007155, 0030168, 0002576;04610;;;;Xq28;X
MKI67;HS047995;0.0011;20727;1;0;6781;1;454;4288;0000775, 0000793, 0005737, 0005730, 0005524, 0008283, 0034605, 0006259, 0007126, 0031100;;;;;10q26.2;10
PGR;HS049321;0.0011;53109;2;0;17502;2;454;5241;0005741, 0005654, 0003677, 0004879, 0043565, 0005496, 0003707, 0008270, 0007267, 0002070, 0010629, 0001542, 0050847, 0050678, 0060748, 0006367;04114, 04914;;;;11q22-q23;11
SYP;HS052850;0.0011;12929;1;0;6905;1;454;6855;0030054, 0060076, 0030285, 0044306, 0048786, 0042734, 0043234, 0005509, 0015485, 0005215, 0071310, 0048169, 2000474, 0048172, 0016188, 0048499;;;;;Xp11.23-p11.22;X
MAP2K1;HS050633;0.0011;13200;1;0;6964;1;454;5604;0005938, 0005829, 0032839, 0005769, 0005925, 0005794, 0005770, 0005739, 0005634, 0043204, 0048471, 0005886, 0005816, 0005524, 0004708, 0043539, 0004674, 0004713, 0004728, 0000186, 0007411, 0007050, 0048870, 0008283, 0090398, 0007173, 0038095, 0008543, 0048313, 0045087, 0008286, 0030216, 0060711, 0032402, 0007067, 0002755, 0008285, 0034111, 0048011, 0018108, 0060674, 0045597, 0030335, 0032320, 0046579, 0032968, 0051291, 0007265, 2000641, 0090170, 0032872, 0003056, 0048678, 0051384, 0006979, 0051403, 0034166, 0034134, 0034138, 0034142, 0034146, 0034162, 0038123, 0038124, 0035666, 0047496;04620, 04917, 04722, 04664, 04720, 04668, 05161, 04910, 04810, 05164, 04015, 04914, 05020, 04730, 05200, 04916, 05205, 04726, 05212, 05213, 05214, 05221, 05216, 05034, 04915, 05215, 04510, 05211, 05210, 05220, 05218, 05206, 05223, 05219, 04010, 04062, 04320, 04066, 04660, 04540, 04014, 04012, 04151, 04666, 04270, 04725, 04912, 04114, 04662, 04380, 04650, 04370;;;;15q22.1-q22.33;15
CYP3A4;HS038002;0.0009;22376;1;0;7543;1;454;1576;0009986, 0005789, 0016021, 0047638, 0034875, 0020037, 0005506, 0016712, 0019825, 0050591, 0005496, 0033780, 0050649, 0070576, 0030343, 0009822, 0008209, 0042738, 0046483, 0016098, 0070989, 0006706, 0006805;00830, 00591, 00980, 00982, 05204, 00983, 04976, 00140;;;;7q21.1;7
LPA;HS047725;0.0008;40741;14;0;7683;1;454;4018;0034358, 0004866, 0008201, 0004252, 0008015, 0006629, 0006869, 0042157, 0006508, 0006898, 0044281;;;;;6q26;6
GHRL;HS049245;0.0007;48221;5;0;8122;1;454;51738;0030424, 0005788, 0005615, 0034774, 0031768, 0016608, 0030296, 0008154, 0000187, 0008343, 0051216, 0044267, 0043400, 0046697, 0016358, 0007204, 0007186, 0001696, 0006006, 0030252, 0009755, 0016525, 0043066, 0042322, 0001937, 0050728, 0046676, 0032691, 0045409, 0040013, 0042536, 0032100, 0046010, 0051461, 0051464, 0060399, 0060124, 0032024, 0040018, 0051965, 0060079, 0043627;04080;;;;3p26-p25;3
HTR1A;HS046400;0.0007;22099;1;0;8228;1;454;3350;0005887, 0004993, 0007198, 0001662, 0008283, 0035640, 0008284, 0050795, 0042053, 0046883, 0014062, 0042428, 0042310;04080, 04726;;;;5q11.2-q13;5
MME;HS048015;0.0006;23786;1;0;8438;1;454;4311;0030424, 0005903, 0030425, 0005887, 0044306, 0008021, 0004222, 0042277, 0008270, 0002003, 0050435, 0044267, 0071345, 0071492, 0071493, 0046449, 0001822, 0006508, 0090399, 0019233;04614, 05010, 04974, 04640;;;;3q25.2;3
GPT;HS045753;0.0005;23777;2;0;20094;2;454;2875;0005829, 0004021, 0030170, 0008652, 0034641, 0006094, 0042853;01210, 00250, 01230, 01100;;;;8q24.3;8
RUNX2;HS055481;0.0005;23430;4;0;9095;1;454;860;0005737, 0000790, 0005667, 0005524, 0003682, 0003700, 0044212, 0030509, 0048469, 0071773, 0002063, 0048701, 0035115, 0001958, 0045879, 0045892, 0042475, 0002076, 0001649, 0002051, 0008284, 0032332, 0045669, 1901522, 0040036, 0042487, 0048863, 0030217, 0006367;05202;;;;6p21;6
